state,county,community,communityname,fold,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumIlleg,PctIlleg,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,RentLowQ,RentMedian,RentHighQ,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LemasSwornFT,LemasSwFTPerPop,LemasSwFTFieldOps,LemasSwFTFieldPerPop,LemasTotalReq,LemasTotReqPerPop,PolicReqPerOffic,PolicPerPop,RacialMatchCommPol,PctPolicWhite,PctPolicBlack,PctPolicHisp,PctPolicAsian,PctPolicMinor,OfficAssgnDrugUnits,NumKindsDrugsSeiz,PolicAveOTWorked,LandArea,PopDens,PctUsePubTrans,PolicCars,PolicOperBudg,LemasPctPolicOnPatr,LemasGangUnitDeploy,LemasPctOfficDrugUn,PolicBudgPerPop,ViolentCrimesPerPop
38,79,723,962,4,15,48,11,79,16,16,38,44,27,13,16,63,39,80,28,34,16,18,16,38,31,31,31,22,30,31,33,7,19,18,31,26,26,75,31,25,31,37,51,22,63,60,49,68,64,70,57,71,72,3,14,3,25,38,46,53,8,11,12,13,81,8,23,24,55,59,45,58,22,38,1,18,57,54,40,48,38,23,9,13,13,12,36,32,35,33,33,45,24,0,1,13,68,40,74,76,2,11,30,10,3,11,27,11,60,61,6,8,0,10,3,7,2,12,20,7,12,2,40,0,43,9,0.23
4,79,723,1416,4,2,51,42,21,90,50,36,43,30,32,4,63,22,42,0,21,37,100,31,21,18,20,27,14,22,26,24,4,50,48,60,15,68,35,34,30,51,13,75,50,80,80,66,30,33,27,22,44,33,3,60,4,52,57,68,74,92,91,97,99,28,67,71,60,56,54,59,31,79,82,0,4,62,32,29,19,24,37,37,28,27,26,47,45,49,45,84,64,15,1,11,79,43,31,46,67,2,11,30,10,3,11,27,11,60,61,6,8,0,10,3,7,2,1,79,63,12,2,40,0,0,9,1.0
4,79,723,1081,4,4,65,8,50,89,42,38,44,30,14,6,63,63,84,37,47,20,33,32,55,40,42,41,22,34,37,38,2,12,27,36,31,30,73,66,18,47,34,42,40,45,44,65,73,64,73,72,48,53,1,17,5,30,40,47,51,44,52,55,56,45,33,55,56,74,65,82,64,44,31,1,1,87,66,0,3,31,5,25,61,60,56,77,73,85,73,65,67,10,2,0,62,49,53,59,72,2,11,30,10,3,11,27,11,60,61,6,8,0,10,3,7,2,4,23,19,12,2,40,0,0,9,0.33
12,79,723,637,4,12,37,18,75,2,22,37,38,26,48,13,63,24,40,14,39,59,39,59,26,22,23,21,11,28,27,26,10,35,35,53,11,58,35,61,24,65,19,59,40,51,56,48,50,46,49,55,23,26,6,33,2,10,15,17,18,3,4,4,4,76,9,36,31,43,46,36,59,17,58,0,9,73,55,49,43,10,37,16,8,6,5,18,20,22,22,32,11,32,8,6,13,58,72,80,63,3,20,29,20,4,17,25,20,61,58,7,16,0,15,1,10,10,6,31,25,5,2,39,2,7,10,0.58
9,79,723,1248,4,5,25,2,93,11,6,23,28,19,79,7,63,23,30,12,47,72,25,69,24,26,25,26,23,24,16,27,4,24,26,45,14,21,38,46,20,41,26,59,20,57,60,20,56,53,62,58,74,77,1,8,2,26,29,31,30,12,11,11,10,84,9,15,14,28,22,41,65,12,76,0,13,43,68,5,23,36,24,8,13,11,9,38,34,34,37,47,50,18,1,3,18,14,47,64,46,3,20,29,20,4,17,25,20,61,58,7,16,0,15,1,10,10,4,26,4,5,2,39,2,0,10,0.18
4,79,723,1393,4,16,70,6,29,50,86,45,50,37,24,17,63,31,63,33,27,33,57,39,27,21,30,30,20,29,19,20,15,41,81,66,17,73,48,20,22,41,21,45,44,58,53,80,56,50,56,53,52,48,9,40,19,31,42,51,53,57,68,75,72,14,93,91,85,77,66,84,26,93,66,0,6,80,31,8,13,31,24,42,42,41,38,51,48,55,47,56,64,9,4,19,79,46,36,66,67,2,8,30,8,4,13,44,8,21,43,6,30,48,33,4,12,32,5,49,13,4,3,63,1,69,11,0.5
28,79,723,828,4,1,25,31,73,2,1,34,31,26,60,0,0,15,40,18,24,61,44,25,19,23,26,15,15,18,25,15,2,46,64,74,15,28,46,99,22,97,22,66,31,62,66,26,36,32,32,39,77,74,1,40,0,0,0,24,19,0,0,1,1,95,1,12,12,29,26,35,53,9,53,1,2,67,54,15,40,22,62,44,6,6,8,10,13,12,14,40,34,27,1,0,1,85,68,82,82,2,8,30,8,4,13,44,8,21,43,6,30,48,33,4,12,32,4,9,1,4,3,63,1,0,11,0.4
26,79,723,504,4,4,49,2,63,2,30,40,36,22,27,0,0,28,61,40,36,33,30,26,27,24,28,15,11,26,26,24,5,40,19,34,26,45,49,7,35,35,41,54,23,51,54,54,65,64,52,70,39,37,2,29,0,18,20,17,40,2,2,2,3,68,9,40,39,56,53,55,57,33,42,1,6,57,56,18,57,32,52,5,12,12,13,23,21,23,22,32,37,19,1,0,4,37,49,65,50,2,8,30,8,4,13,44,8,21,43,6,30,48,33,4,12,32,7,12,1,4,3,63,1,0,11,0.34
30,79,723,624,4,2,39,1,97,2,1,40,38,29,32,3,63,36,65,18,45,36,17,51,37,31,29,34,25,7,61,53,1,14,16,31,21,14,65,28,35,45,34,44,23,54,51,37,69,67,83,53,64,70,0,10,0,20,15,30,24,1,1,1,1,95,2,12,13,44,47,36,63,5,37,1,1,79,58,5,14,29,15,14,17,15,14,33,30,29,31,32,41,20,0,0,2,81,46,76,76,2,8,30,8,4,13,44,8,21,43,6,30,48,33,4,12,32,3,16,9,4,3,63,1,0,11,0.05
4,79,723,867,4,3,40,1,82,62,5,22,11,10,63,4,63,98,55,29,95,51,12,61,97,97,100,24,85,64,66,80,0,2,3,4,94,11,53,69,59,2,98,20,20,26,23,29,94,90,85,77,51,48,0,1,2,17,20,27,26,16,16,20,18,71,6,11,13,44,42,34,89,5,15,1,1,84,87,6,28,19,0,9,98,99,97,100,98,98,99,29,57,11,0,0,39,39,82,76,79,2,8,30,8,4,13,44,8,21,43,6,30,48,33,4,12,32,2,34,8,4,3,63,1,0,11,0.04
4,79,723,374,4,6,35,6,67,76,14,87,88,93,16,7,63,28,73,33,69,11,14,22,48,35,38,26,13,23,27,29,10,68,7,5,95,31,51,5,95,9,80,23,95,33,29,28,64,66,78,55,47,56,1,11,4,54,53,60,62,53,45,47,45,66,8,12,10,35,37,39,23,25,59,0,2,88,24,13,12,34,5,5,48,50,50,53,51,60,48,94,49,8,0,0,41,48,11,2,53,2,8,30,8,4,13,44,8,21,43,6,30,48,33,4,12,32,2,46,19,4,3,63,1,0,11,0.06
6,16,62,341,4,0,45,2,96,1,2,30,34,24,24,0,0,56,73,58,59,31,11,34,55,43,42,37,5,17,0,43,0,7,13,21,42,22,75,39,51,20,46,33,34,26,29,43,87,81,85,71,64,71,0,6,0,10,9,15,21,3,2,3,5,89,1,18,19,52,52,32,87,5,33,1,1,66,83,50,88,19,6,67,37,37,36,38,47,60,52,45,62,17,0,0,12,67,67,56,82,2,8,30,8,4,13,44,8,21,43,6,30,48,33,4,12,32,11,2,5,4,3,63,1,0,11,0.04
33,11,465,1156,4,0,28,1,97,2,1,32,29,21,58,0,0,14,29,11,47,69,57,66,17,19,17,16,5,97,0,10,2,48,26,39,19,50,22,51,48,55,36,53,31,47,51,35,52,53,53,56,29,28,0,15,0,16,12,17,38,1,1,1,2,93,1,16,15,33,36,28,56,2,37,1,3,48,52,12,85,0,35,21,2,1,2,9,9,8,13,46,16,26,0,0,2,92,68,83,82,2,8,30,8,4,13,44,8,21,43,6,30,48,33,4,12,32,1,22,3,4,3,63,1,0,11,0.05
30,35,529,1232,4,0,37,1,95,5,2,37,29,20,36,2,63,53,54,15,71,42,9,51,58,55,53,54,4,23,96,93,0,4,9,14,63,20,57,43,61,21,71,21,21,26,24,45,90,89,94,84,53,46,0,4,0,10,14,28,28,1,2,3,3,93,1,14,15,43,55,10,76,2,36,1,1,76,64,0,32,32,3,7,22,21,25,27,30,29,31,23,38,22,0,0,5,71,51,43,64,2,8,30,8,4,13,44,8,21,43,6,30,48,33,4,12,32,1,22,8,4,3,63,1,0,11,0.01
38,35,529,648,4,6,66,1,68,2,90,54,44,34,42,8,63,14,42,45,28,51,66,33,13,14,15,15,14,26,17,19,13,80,91,72,20,64,28,26,50,40,38,31,37,42,38,74,60,51,64,56,48,40,3,21,5,29,30,35,39,28,26,27,28,0,70,77,74,70,67,71,48,71,64,0,13,35,48,53,29,29,85,60,5,5,7,10,16,18,16,42,31,25,1,1,41,64,59,70,73,2,8,30,8,4,13,44,8,21,43,6,30,48,33,4,12,32,8,15,1,4,3,63,1,0,11,0.31
18,35,529,223,4,0,27,86,29,2,1,32,32,26,60,0,0,13,31,8,25,62,66,46,17,20,27,21,16,21,17,11,2,58,66,69,12,47,33,76,33,77,21,72,50,64,70,28,3,2,10,0,64,68,3,96,0,32,38,49,40,1,1,2,1,88,7,18,15,28,22,36,26,11,65,0,3,51,29,46,68,14,87,6,10,10,11,8,11,12,15,33,32,42,0,0,1,86,66,85,82,2,8,30,8,4,13,44,8,21,43,6,30,48,33,4,12,32,2,15,3,4,3,63,1,0,11,0.62
2,35,529,510,4,6,66,5,67,9,28,87,82,84,10,0,0,27,80,33,39,14,16,21,30,22,24,17,9,23,27,27,6,45,16,20,51,44,53,12,58,29,40,39,78,38,38,51,58,55,61,51,62,65,2,32,1,73,73,77,72,21,19,18,16,68,12,32,28,51,56,48,38,39,58,0,10,43,36,6,34,36,45,20,20,19,20,35,34,37,33,59,43,18,1,0,12,35,18,18,29,2,8,30,8,4,13,44,8,21,43,6,30,48,33,4,12,32,18,6,4,4,3,63,1,0,11,0.2
28,35,529,1791,4,4,34,91,25,2,1,44,40,33,45,0,0,16,46,38,26,49,63,34,20,23,39,17,34,29,20,47,8,62,58,65,26,53,39,62,40,68,34,61,44,59,62,36,23,20,19,25,58,63,7,83,0,52,57,47,50,3,3,2,2,92,4,22,20,34,32,39,34,17,56,0,5,69,35,60,40,29,57,18,11,11,13,8,11,12,16,55,41,42,2,0,2,86,45,74,76,2,8,30,8,4,13,44,8,21,43,6,30,48,33,4,12,32,5,17,5,4,3,63,1,0,11,0.6
30,46,300,837,4,6,46,47,59,3,3,41,42,32,43,7,63,15,36,19,30,58,64,55,17,15,17,16,22,54,17,16,8,57,31,53,9,88,20,50,35,64,20,88,45,65,77,45,33,31,29,29,48,50,6,53,0,26,32,35,34,1,2,2,1,92,2,33,29,41,38,45,48,10,47,1,12,39,48,94,68,11,55,23,4,4,4,12,15,14,16,52,7,20,4,0,2,80,56,73,78,2,8,30,8,4,13,44,8,21,43,6,30,48,33,4,12,32,3,30,8,4,3,63,1,0,11,0.97
38,46,300,15,4,2,63,2,66,2,90,47,39,30,39,0,0,11,34,94,16,51,75,22,10,11,12,12,11,72,18,18,5,76,83,74,13,66,21,7,30,40,26,40,29,42,42,70,66,56,69,66,15,15,1,14,0,9,7,12,17,2,1,2,3,0,59,57,57,69,65,69,60,52,57,0,4,44,60,96,86,25,72,67,3,3,4,6,11,11,13,36,48,43,0,0,9,94,72,84,93,2,8,30,8,4,13,44,8,21,43,6,30,48,33,4,12,32,3,14,1,4,3,63,1,0,11,0.28
33,88,514,140,4,1,24,3,92,6,7,19,24,17,74,3,63,30,40,11,62,64,25,78,34,35,34,28,19,39,17,30,1,15,30,43,30,20,41,49,47,45,38,37,29,33,35,26,71,68,72,55,51,66,0,12,1,11,17,25,28,3,4,6,6,80,5,13,12,25,35,10,63,4,47,1,1,81,54,11,29,15,3,7,21,20,20,38,39,40,38,50,42,31,0,0,13,81,71,60,78,2,8,30,8,4,13,44,8,21,43,6,30,48,33,4,12,32,1,36,9,4,3,63,1,0,11,0.13
2,88,514,407,4,0,67,2,55,3,90,58,41,33,46,0,0,5,9,51,19,68,98,64,4,5,6,4,3,37,15,14,5,99,96,93,11,97,2,27,37,34,27,36,40,47,44,79,41,33,41,39,11,8,2,41,3,38,44,44,44,88,91,85,79,0,93,84,81,75,70,76,53,55,48,1,1,63,54,31,53,13,80,59,6,6,6,2,10,11,9,64,55,33,0,0,95,42,60,64,55,2,8,30,8,4,13,44,8,21,43,6,30,48,33,4,12,32,1,23,1,4,3,63,1,0,11,0.07
28,88,514,54,4,1,23,26,76,4,2,28,33,29,65,0,0,20,47,29,37,58,29,31,24,25,26,18,85,58,6,7,2,33,57,60,21,19,52,96,25,85,28,58,25,62,63,22,44,40,50,59,68,82,1,36,0,27,46,41,50,2,3,3,3,92,4,10,9,23,22,27,47,10,62,0,2,67,46,14,36,24,40,11,9,9,9,13,15,14,17,29,27,21,1,0,3,80,54,70,73,2,8,30,8,4,13,44,8,21,43,6,30,48,33,4,12,32,3,11,0,4,3,63,1,0,11,0.26
12,88,514,689,4,2,41,0,96,1,9,37,33,23,46,3,63,37,53,24,50,57,15,65,38,32,31,47,18,63,32,32,1,12,20,36,15,27,48,56,28,47,29,37,26,35,36,42,75,72,86,72,47,47,0,5,0,8,11,10,11,2,2,2,2,85,7,23,23,47,48,33,77,9,40,1,1,84,72,27,54,18,12,7,9,8,8,30,28,28,30,33,7,26,0,0,8,70,73,83,80,2,8,30,8,4,13,44,8,21,43,6,30,48,33,4,12,32,4,12,12,4,3,63,1,0,11,0.07
38,88,514,429,4,2,82,0,32,2,90,62,47,36,35,0,0,1,33,39,7,55,100,19,1,2,4,70,0,63,13,14,9,99,96,98,10,97,6,24,53,52,34,19,38,37,30,91,60,49,70,56,23,8,1,17,5,25,28,31,31,63,62,63,59,0,93,98,95,92,92,86,47,93,58,0,2,61,46,50,55,32,98,90,5,5,5,2,6,7,5,51,56,33,0,2,95,50,73,75,72,2,8,30,8,4,13,44,8,21,43,6,30,48,33,4,12,32,1,36,7,4,3,63,1,0,11,0.29
3,88,514,1659,4,1,46,3,90,13,3,43,42,29,38,2,63,15,45,22,22,44,34,28,14,15,14,16,10,11,95,27,2,49,57,62,12,46,40,64,27,65,21,52,16,60,59,42,57,56,70,54,63,62,0,12,0,52,45,79,83,8,6,9,9,92,4,22,23,48,46,50,59,18,41,1,2,65,59,21,47,36,64,21,7,5,7,9,12,10,10,34,47,26,0,1,6,68,41,49,57,2,8,30,8,4,13,44,8,21,43,6,30,48,33,4,12,32,4,8,0,4,3,63,1,0,11,0.04
35,88,514,1356,4,5,49,74,38,5,1,57,58,55,39,7,63,24,59,12,25,45,36,35,25,22,29,19,10,16,32,39,6,43,57,65,25,43,49,62,29,66,29,52,53,46,50,46,36,28,39,36,76,71,6,72,0,27,20,37,53,2,2,3,4,92,3,34,31,45,41,50,40,25,57,0,5,67,41,28,40,26,55,44,9,9,11,18,22,24,29,38,34,36,3,0,3,69,50,62,61,2,8,30,8,4,13,44,8,21,43,6,30,48,33,4,12,32,7,15,1,4,3,63,1,0,11,0.85
9,88,514,1437,4,7,17,32,71,4,9,23,27,23,82,8,63,21,22,15,49,74,26,52,23,38,43,17,17,18,24,28,6,34,26,40,31,25,33,16,38,28,35,83,39,73,80,15,26,22,27,22,60,67,4,40,2,24,30,32,35,11,12,12,12,83,9,15,11,17,10,29,42,18,80,0,22,26,45,22,27,28,48,17,14,14,17,33,34,38,36,58,55,19,5,2,19,19,42,55,43,7,47,27,49,5,32,13,47,42,67,5,0,13,5,10,9,6,4,29,9,32,6,10,0,55,42,0.76
38,88,514,726,4,23,28,15,66,28,30,34,59,39,14,25,63,32,83,31,35,11,9,11,33,39,43,31,17,26,24,26,15,27,25,32,40,30,78,35,17,35,39,66,46,71,70,38,58,55,65,54,68,68,5,19,13,47,56,68,78,41,43,48,51,63,31,27,21,34,44,33,22,37,73,0,41,46,19,8,22,37,36,20,17,16,16,38,36,40,35,26,36,19,0,0,37,49,25,43,49,4,11,28,11,5,12,28,11,44,62,6,10,7,12,4,10,13,20,19,8,8,4,47,2,37,9,0.17
9,88,514,554,4,12,39,42,58,24,8,86,81,87,28,13,63,15,60,22,46,30,31,28,25,22,27,16,20,20,21,25,18,70,17,24,64,40,35,7,95,15,63,36,91,46,42,32,42,37,49,44,46,51,8,65,5,72,74,79,74,41,37,36,31,79,6,19,14,29,34,28,35,22,58,0,14,61,32,42,38,30,35,26,11,11,13,19,21,26,23,85,33,18,2,2,24,38,23,20,43,3,19,29,19,3,13,18,19,45,38,28,1,17,23,6,6,19,10,20,15,22,3,35,2,69,18,0.65
9,88,514,814,4,3,20,89,24,8,11,22,25,18,97,4,63,14,10,17,36,88,22,43,16,21,25,25,22,20,16,27,3,37,39,56,12,47,21,19,41,35,19,50,30,50,52,24,25,25,34,25,72,75,4,59,6,33,41,49,57,74,82,88,95,62,22,28,22,24,12,44,51,32,93,0,10,32,57,7,43,35,14,14,18,16,13,43,42,41,43,74,69,26,0,0,94,11,46,50,30,3,19,29,19,3,13,18,19,45,38,28,1,17,23,6,6,19,1,64,27,22,3,35,2,0,18,0.54
4,88,514,1626,4,4,60,12,46,15,62,47,42,30,33,0,0,21,43,38,19,43,100,28,18,16,22,17,12,11,19,19,6,57,65,69,9,60,35,38,31,58,20,49,32,58,56,65,48,42,41,49,20,27,4,44,3,36,46,48,55,30,34,32,35,45,48,57,56,68,57,77,41,55,50,1,2,78,45,15,35,32,34,31,14,13,13,23,25,27,28,65,58,20,1,0,35,64,39,67,76,3,19,29,19,3,13,18,19,45,38,28,1,17,23,6,6,19,4,19,1,22,3,35,2,0,18,0.36
38,88,514,753,4,1,60,1,95,4,5,36,29,18,11,2,63,71,86,90,55,10,5,16,62,52,50,63,24,33,58,64,0,5,11,15,46,11,74,35,22,19,52,22,12,21,21,49,94,88,93,90,52,43,0,1,0,0,2,12,19,0,0,2,2,91,3,13,17,66,61,64,87,6,11,1,1,67,86,13,54,44,7,2,23,27,30,42,39,46,47,44,56,22,0,0,6,49,27,45,45,3,19,29,19,3,13,18,19,45,38,28,1,17,23,6,6,19,5,6,1,22,3,35,2,0,18,0.13
38,88,514,514,4,1,62,4,91,6,8,35,31,16,4,2,63,68,91,55,60,4,3,2,60,48,47,50,31,31,36,39,0,1,3,8,56,16,83,39,20,11,66,27,13,23,25,57,94,90,93,74,31,40,0,2,0,14,16,21,23,2,2,3,3,88,5,21,25,70,65,67,86,8,11,1,2,67,85,0,41,45,8,0,24,22,22,53,57,65,67,30,64,19,0,0,7,37,28,14,29,3,19,29,19,3,13,18,19,45,38,28,1,17,23,6,6,19,9,4,2,22,3,35,2,0,18,0.18
10,88,514,914,4,5,16,40,62,11,6,30,63,46,31,7,63,25,64,24,32,28,21,23,28,37,42,25,23,21,28,26,5,37,24,31,43,30,61,24,26,24,43,73,57,79,78,24,43,41,54,25,54,55,3,34,1,50,64,74,81,18,20,21,22,84,10,17,12,18,24,23,14,13,78,0,17,31,14,12,18,38,34,18,17,18,24,42,40,40,42,49,40,20,4,2,15,40,18,19,6,6,45,26,51,10,56,38,45,34,66,8,2,5,7,16,11,28,6,18,7,19,5,51,0,79,41,0.35
38,88,514,122,4,2,30,8,85,20,7,26,35,22,29,3,63,54,73,34,67,25,5,56,56,51,50,45,44,38,47,50,1,10,6,12,55,17,66,64,32,15,71,39,25,38,39,30,81,77,91,71,38,49,0,6,1,21,22,27,33,7,7,8,9,84,5,10,11,35,44,21,61,8,36,1,3,68,54,0,18,39,10,5,19,18,17,37,34,41,35,8,23,13,0,0,15,46,48,51,47,6,45,26,51,10,56,38,45,34,66,8,2,5,7,16,11,28,3,14,0,19,5,51,0,0,41,0.06
0,88,514,482,4,1,41,67,45,2,1,45,38,28,45,0,0,16,47,27,21,49,58,22,19,20,29,15,9,25,0,44,2,54,59,66,22,47,40,86,24,75,30,50,32,53,53,45,47,37,51,57,64,69,2,47,0,30,22,18,14,1,1,1,0,95,2,26,24,44,44,44,55,21,44,1,3,50,54,11,54,32,72,90,7,7,11,0,5,7,7,24,18,29,0,0,1,65,58,65,58,6,45,26,51,10,56,38,45,34,66,8,2,5,7,16,11,28,17,2,1,19,5,51,0,0,41,0.28
28,88,514,259,4,5,47,24,71,27,3,92,88,93,24,6,63,30,67,44,72,26,10,32,52,38,42,22,17,27,22,29,4,42,11,9,95,23,38,10,95,7,79,20,95,24,23,21,58,59,77,46,47,54,1,26,2,96,85,85,77,57,44,40,33,80,8,8,6,19,30,19,27,8,67,0,6,63,23,3,26,34,12,0,30,34,40,37,34,38,36,59,49,12,1,1,24,34,11,0,16,6,45,26,51,10,56,38,45,34,66,8,2,5,7,16,11,28,5,20,31,19,5,51,0,0,41,0.28
30,88,514,970,4,1,41,2,96,4,1,35,35,25,38,3,63,33,57,32,45,43,28,54,34,29,28,17,25,15,26,36,1,19,32,39,21,21,52,66,26,48,32,46,19,40,43,38,71,68,67,59,48,46,1,15,0,0,0,6,5,0,0,0,0,94,1,13,14,44,48,34,62,6,40,1,1,83,57,15,41,25,22,7,13,14,14,23,24,23,25,34,17,14,0,0,2,73,52,79,77,6,45,26,51,10,56,38,45,34,66,8,2,5,7,16,11,28,3,16,7,19,5,51,0,0,41,0.08
15,88,514,1041,4,1,46,11,88,5,1,92,85,93,52,0,0,8,27,59,41,67,28,55,17,16,15,19,0,8,1,11,2,52,45,42,41,43,27,27,85,35,44,25,80,32,29,16,55,59,57,50,56,67,0,18,0,94,89,73,61,13,11,8,6,92,2,1,2,15,17,17,48,5,55,0,2,66,45,8,33,26,31,20,8,9,10,7,9,8,8,49,27,38,0,0,5,56,30,26,39,6,45,26,51,10,56,38,45,34,66,8,2,5,7,16,11,28,2,16,2,19,5,51,0,0,41,0.14
4,88,514,1203,4,2,21,0,94,6,6,19,10,8,97,0,0,18,0,16,56,94,56,92,21,26,25,5,20,21,31,23,2,29,22,38,21,47,3,16,52,30,35,51,10,51,53,15,57,55,60,66,27,35,0,8,1,14,12,12,12,4,3,3,3,89,4,12,12,24,18,34,65,14,76,0,3,73,66,18,43,32,11,9,22,21,24,29,29,32,31,60,62,17,0,0,12,52,42,51,80,6,45,26,51,10,56,38,45,34,66,8,2,5,7,16,11,28,5,11,3,19,5,51,0,0,41,0.1
35,88,514,1486,4,0,46,20,81,4,3,36,42,24,20,2,63,38,81,0,38,22,17,16,38,29,29,26,85,36,0,53,0,9,27,36,32,17,76,84,21,59,41,43,20,48,47,44,72,71,83,68,79,74,0,13,0,9,32,31,36,1,5,4,4,93,2,10,12,51,54,39,65,9,39,1,1,69,61,3,15,38,17,28,12,10,11,30,28,31,30,3,25,40,0,0,6,60,52,58,49,6,45,26,51,10,56,38,45,34,66,8,2,5,7,16,11,28,1,18,1,19,5,51,0,0,41,0.06
4,88,514,1268,4,7,43,3,84,35,12,38,37,27,13,8,63,78,80,17,64,13,12,26,73,68,66,51,34,54,60,61,1,5,5,9,58,13,80,36,30,16,62,42,32,44,43,41,80,79,83,68,47,57,0,5,3,24,27,34,34,13,13,14,13,82,5,13,14,50,54,34,68,8,33,1,4,76,63,3,10,38,1,4,84,81,81,85,76,91,79,48,77,10,0,0,22,48,35,39,54,6,45,26,51,10,56,38,45,34,66,8,2,5,7,16,11,28,4,26,9,19,5,51,0,0,41,0.06
31,88,514,1043,4,4,31,37,51,3,3,36,31,24,61,0,0,12,21,33,27,66,57,53,15,18,22,18,13,15,12,21,7,60,39,54,22,37,26,39,48,51,30,66,22,64,67,35,45,42,44,45,38,41,3,35,0,34,42,41,46,2,3,2,2,92,3,22,19,33,30,38,54,12,56,0,14,29,54,29,68,20,66,24,4,4,5,9,12,11,12,53,34,32,4,0,3,70,51,73,78,6,45,26,51,10,56,38,45,34,66,8,2,5,7,16,11,28,10,9,0,19,5,51,0,0,41,0.48
12,88,514,285,4,2,28,7,91,3,1,36,39,30,48,3,63,22,52,28,43,49,22,52,24,24,23,24,10,8,19,10,2,24,33,43,12,34,48,47,23,55,21,65,27,68,69,30,55,53,61,59,66,65,0,11,0,42,58,52,43,3,3,3,2,94,4,12,11,30,38,22,51,7,55,0,2,70,45,18,24,27,25,7,9,7,6,23,22,21,22,38,17,21,1,0,2,44,55,57,58,6,45,26,51,10,56,38,45,34,66,8,2,5,7,16,11,28,2,19,2,19,5,51,0,0,41,0.09
4,88,514,1780,4,11,47,2,58,20,70,38,41,33,44,12,63,42,56,19,43,43,30,46,44,44,49,40,24,40,33,38,5,19,26,34,31,26,49,47,38,40,42,44,44,52,50,47,59,51,65,52,41,38,4,28,8,34,42,44,50,38,41,40,42,48,38,40,37,50,47,52,46,46,59,0,6,79,46,15,24,17,15,20,55,56,60,58,55,62,54,57,62,8,4,0,47,55,52,82,78,6,45,26,51,10,56,38,45,34,66,8,2,5,7,16,11,28,3,52,13,19,5,51,0,0,41,0.19
4,88,514,1734,4,14,67,17,37,90,63,44,45,35,26,15,63,50,71,20,37,29,37,35,46,37,41,36,31,32,36,41,7,19,22,32,30,27,57,41,30,37,37,41,45,51,47,69,64,56,73,60,46,43,6,29,16,35,41,50,55,61,63,71,71,30,37,64,65,76,73,72,59,59,42,1,5,82,58,12,14,25,11,17,55,54,51,72,66,72,66,63,69,12,0,0,75,46,49,80,72,1,7,31,6,5,18,60,7,15,15,9,19,0,19,4,4,66,4,50,17,4,3,42,1,79,14,0.26
33,46,753,1777,4,1,23,1,97,2,1,20,20,18,78,2,63,36,33,13,78,69,10,77,41,44,42,52,9,15,2,86,1,16,14,21,45,21,35,21,53,17,54,29,26,25,27,25,80,80,73,63,50,39,0,4,0,14,20,22,18,2,2,2,2,91,1,9,9,26,34,4,74,1,42,1,1,83,65,12,20,15,7,0,16,14,14,27,27,43,21,45,33,30,0,0,5,89,83,92,85,1,7,31,6,5,18,60,7,15,15,9,19,0,19,4,4,66,1,37,76,4,3,42,1,0,14,0.02
12,46,753,1039,4,2,44,1,91,22,5,33,21,19,56,3,63,60,50,18,80,63,3,60,56,56,52,51,0,94,59,49,0,2,17,19,52,11,48,45,57,14,71,11,23,11,10,42,94,91,96,82,53,46,0,3,1,10,9,10,15,4,3,3,5,80,8,17,19,50,49,17,93,2,21,1,1,86,88,0,34,27,1,0,23,23,25,46,40,39,44,28,17,18,0,0,18,52,77,78,60,1,7,31,6,5,18,60,7,15,15,9,19,0,19,4,4,66,2,22,25,4,3,42,1,0,14,0.08
